"IDENTIFICADOR_NOTA_FISCAL";"NUMERO_ITEM";"CODIGO_PRODUTO";"QUANTIDADE";"VALOR_UNITARIO";"VALOR_TOTAL"
1477895684;2;17270;1;0.84;0.84
1477895684;1;47219;2;4.73;9.46
1477895685;1;29108;1;39.49;39.49
1477895685;2;29108;1;39.49;39.49
1477895688;2;39507;1;3.88;3.88
1477895688;1;67893;1;1.95;1.95
1477895688;3;39717;1;9.9;9.9
1477895689;3;82565;1;31.15;31.15
1477895689;4;47602;1;5.26;5.26
1477895689;1;51364;1;82.07;82.07
1477895689;2;47452;1;15.08;15.08
1477895690;2;66763;1;29.43;29.43
1477895690;1;52769;1;6.43;6.43
1477895691;3;51406;1;12.99;12.99
1477895691;4;43953;1;24.9;24.9
1477895691;2;70743;1;11.56;11.56
1477895691;1;19151;1;31.07;31.07
1477895692;2;38195;1;5.57;5.57
1477895692;1;50669;1;74.01;74.01
1477895693;1;36005;1;2.99;2.99
1477895693;3;37053;1;0.51;0.51
1477895693;2;37053;1;0.51;0.51
1477895697;4;5539;1;121.49;121.49
1477895697;15;254;1;1.45;1.45
1477895697;17;48439;1;1.45;1.45
1477895697;14;10483;1;1.45;1.45
1477895697;2;70798;1;26.74;26.74
1477895697;6;47219;1;4.73;4.73
1477895697;9;55419;1;11.19;11.19
1477895697;8;55419;1;11.19;11.19
1477895697;11;19718;1;12.99;12.99
1477895697;12;44126;1;3.73;3.73
1477895697;16;48439;1;1.45;1.45
1477895697;7;44126;1;3.73;3.73
1477895697;3;38506;7;2.63;18.41
1477895697;13;10483;1;1.45;1.45
1477895697;10;60527;1;9.29;9.29
1477895697;5;63290;1;53.69;53.69
1477895697;1;71440;1;38.58;38.58
1477895701;2;25971;1;14.9;14.9
1477895701;3;86682;1;107.54;107.54
1477895701;1;39132;1;5.41;5.41
1477895702;4;49531;1;4.29;4.29
1477895702;3;55778;1;21.75;21.75
1477895702;1;51257;1;15.15;15.15
1477895702;5;30283;1;14.99;14.99
1477895702;2;215;1;115.9;115.9
1477895702;6;29979;1;15.99;15.99
1477895703;1;17451;1;3.29;3.29
1477895704;1;59670;1;9.4;9.4
1477895705;1;35051;1;6.79;6.79
1477895708;1;38494;1;1.95;1.95
1477895709;1;58517;1;7.11;7.11
1477895711;1;19867;1;7.9;7.9
1477895711;2;31284;1;19.99;19.99
1477895711;4;33586;1;1.59;1.59
1477895711;10;21593;1;12.33;12.33
1477895711;7;44510;1;8.95;8.95
1477895711;6;44510;1;8.95;8.95
1477895711;8;462;1;37.4;37.4
1477895711;9;26595;1;11.66;11.66
1477895711;3;34561;1;19.74;19.74
1477895711;5;44510;1;8.95;8.95
1477895712;1;15687;1;40.11;40.11
1477895720;1;63544;1;5.77;5.77
1477895720;2;28870;1;24.79;24.79
1477895723;1;46808;1;2.99;2.99
1477895723;4;60295;1;8.28;8.28
1477895723;5;59568;1;3.37;3.37
1477895723;2;49693;1;0.93;0.93
1477895723;3;49693;4;0.93;3.72
1477895727;3;23176;1;30.54;30.54
1477895727;5;41712;1;2.3;2.3
1477895727;1;12574;1;11.19;11.19
1477895727;2;58566;1;5.99;5.99
1477895727;4;40674;1;13.28;13.28
1477895727;6;16056;1;55.82;55.82
1477895729;1;59718;1;20.69;20.69
1477895731;1;67141;1;5.25;5.25
1477895734;1;43862;1;52.32;52.32
1477895734;3;33027;1;4.18;4.18
1477895734;2;43862;1;52.32;52.32
1477895735;1;38339;1;8.9;8.9
1477895736;1;10091;1;22.55;22.55
1477895737;1;29204;1;4.99;4.99
1477895738;2;49642;1;8.47;8.47
1477895738;3;49642;1;8.47;8.47
1477895738;1;49642;1;8.47;8.47
1477895739;1;43142;1;2.99;2.99
1477895740;2;97172;1;7.86;7.86
1477895740;4;65479;1;15;15
1477895740;5;65479;1;15;15
1477895740;3;97172;1;7.86;7.86
1477895740;1;98802;1;31.97;31.97
1477895740;6;65479;1;15;15
1477895741;1;38475;1;11.99;11.99
1477895741;3;54314;1;34.9;34.9
1477895741;2;52922;1;3.83;3.83
1477895741;5;1205;1;1.59;1.59
1477895741;4;4820;1;11.2;11.2
1477895742;3;26878;3;3.33;9.99
1477895742;2;13625;1;1.52;1.52
1477895742;1;13625;1;1.52;1.52
1477895744;1;10781;1;69.46;69.46
1477895745;1;90584;1;13.7;13.7
1477895746;1;30280;1;64.9;64.9
1477895747;1;56330;1;11.22;11.22
1477895748;1;13421;1;16.26;16.26
1477895748;3;13421;1;16.26;16.26
1477895748;4;64108;1;12.99;12.99
1477895748;5;53421;1;4.49;4.49
1477895748;2;10941;1;11.48;11.48
1477895749;1;61136;1;17.49;17.49
1477895750;1;15146;1;16.02;16.02
1477895750;2;92680;1;4.84;4.84
1477895751;1;68508;1;14.18;14.18
1477895751;2;25701;1;16.99;16.99
1477895752;1;30781;1;29.87;29.87
1477895752;5;48567;1;6.49;6.49
1477895752;2;56285;1;4.28;4.28
1477895752;3;33027;1;4.18;4.18
1477895752;4;33027;1;4.18;4.18
1477895753;1;24643;1;32.33;32.33
1477895754;2;47990;1;9.89;9.89
1477895754;1;93592;1;17.9;17.9
1477895755;1;73099;1;26.38;26.38
1477895756;3;38859;1;10.48;10.48
1477895756;1;39689;1;25.31;25.31
1477895756;4;38859;1;10.48;10.48
1477895756;2;38398;1;18.5;18.5
1477895757;1;13821;1;12.06;12.06
1477895758;3;50262;1;18.46;18.46
1477895758;2;13624;1;1.99;1.99
1477895758;1;79073;1;4.1;4.1
1477895758;4;17203;1;0.84;0.84
1477895759;1;54135;1;6.94;6.94
1477895761;1;70339;1;107.26;107.26
1477895762;1;46362;1;2.61;2.61
1477895762;3;52518;1;4.82;4.82
1477895762;2;33090;1;2.08;2.08
1477895763;2;70889;1;25.87;25.87
1477895763;3;36575;1;17.39;17.39
1477895763;1;29319;1;19.59;19.59
1477895764;4;49492;1;2.83;2.83
1477895764;13;51316;1;8.49;8.49
1477895764;10;52999;1;7.49;7.49
1477895764;14;37965;1;17.89;17.89
1477895764;7;53806;1;3.12;3.12
1477895764;15;20501;2;1.61;3.22
1477895764;9;145;1;5.48;5.48
1477895764;1;25290;1;21.89;21.89
1477895764;12;57196;1;9.99;9.99
1477895764;11;26595;1;11.66;11.66
1477895764;6;59528;1;2.49;2.49
1477895764;16;20501;1;1.61;1.61
1477895764;8;145;1;5.48;5.48
1477895764;2;93959;1;21.29;21.29
1477895764;3;49492;1;2.83;2.83
1477895764;5;90774;1;1.39;1.39
1477895765;1;12671;1;15.99;15.99
1477895767;2;65153;1;28.68;28.68
1477895767;4;82393;1;61.04;61.04
1477895767;3;65153;1;28.68;28.68
1477895767;1;65153;1;28.68;28.68
1477895768;1;31579;1;10.78;10.78
1477895769;1;10469;1;66.62;66.62
1477895769;2;32475;10;1.35;13.5
1477895770;2;338;1;7.9;7.9
1477895770;4;45391;1;3.96;3.96
1477895770;1;34606;1;3.8;3.8
1477895770;3;83232;1;47.07;47.07
1477895771;2;23896;1;12.56;12.56
1477895771;1;73920;1;14.04;14.04
1477895771;6;13421;1;16.26;16.26
1477895771;5;13421;1;16.26;16.26
1477895771;3;13853;1;28.09;28.09
1477895771;4;31398;1;13.8;13.8
1477895772;4;17070;1;50.38;50.38
1477895772;3;59468;1;49.9;49.9
1477895772;5;804;1;10.9;10.9
1477895772;6;799;1;9.9;9.9
1477895772;1;36479;1;36.79;36.79
1477895772;2;1887;1;17.9;17.9
1477895772;7;1997;1;3.9;3.9
1477895776;1;20527;1;165.97;165.97
1477895780;2;65396;1;33.94;33.94
1477895780;1;22993;1;14.1;14.1
1477895780;3;59568;1;4.06;4.06
1477895782;1;28238;1;39.3;39.3
1477895783;6;67844;1;9.45;9.45
1477895783;7;49238;1;11.9;11.9
1477895783;3;32853;1;12.37;12.37
1477895783;2;13625;1;1.52;1.52
1477895783;5;39217;1;4.99;4.99
1477895783;4;33027;1;4.18;4.18
1477895783;1;13625;1;1.52;1.52
1477895786;1;50528;1;57.06;57.06
1477895786;3;99391;1;1.87;1.87
1477895786;5;12299;1;1.87;1.87
1477895786;4;99391;1;1.87;1.87
1477895786;2;88337;1;20.8;20.8
1477895787;1;58728;1;34.68;34.68
1477895787;2;18069;1;31.54;31.54
1477895788;2;33027;1;4.18;4.18
1477895788;1;53526;1;10;10
1477895789;3;23433;1;11.19;11.19
1477895789;2;29550;1;11.19;11.19
1477895789;1;28870;1;24.79;24.79
1477895789;4;25428;1;8.31;8.31
1477895791;3;33027;1;4.18;4.18
1477895791;2;1209;1;1.3;1.3
1477895791;4;1997;1;3.9;3.9
1477895791;1;15272;1;11.99;11.99
1477895792;2;55080;1;8.35;8.35
1477895792;1;55080;1;8.35;8.35
1477895793;1;81741;1;19.94;19.94
1477895794;2;10154;1;73;73
1477895794;1;10154;1;73;73
1477895795;10;76386;3;2.76;8.28
1477895795;3;45378;2;2.96;5.92
1477895795;6;62161;1;3.19;3.19
1477895795;1;35450;1;7.26;7.26
1477895795;2;62092;1;28.32;28.32
1477895795;8;61948;1;3.19;3.19
1477895795;7;62374;1;3.19;3.19
1477895795;5;61623;1;24.9;24.9
1477895795;4;750;1;4.37;4.37
1477895795;9;72227;1;3.51;3.51
1477895796;2;23741;1;9.99;9.99
1477895796;1;48150;1;28;28
1477895797;1;35703;1;103.2;103.2
1477895798;1;57902;1;51.16;51.16
1477895798;2;51327;1;42.9;42.9
1477895798;3;35623;1;15.4;15.4
1477895799;6;48923;1;5.39;5.39
1477895799;5;56487;1;11.9;11.9
1477895799;3;56487;1;11.9;11.9
1477895799;4;542;1;32.49;32.49
1477895799;1;24543;1;35.96;35.96
1477895799;2;46027;1;10.1;10.1
1477895800;3;42808;1;32.96;32.96
1477895800;4;39171;1;17.51;17.51
1477895800;2;30608;1;2.8;2.8
1477895800;1;31450;1;2.99;2.99
1477895801;1;32235;1;10.02;10.02
1477895801;2;32235;1;10.02;10.02
1477895802;1;41024;1;2.59;2.59
1477895802;2;96758;1;4.71;4.71
1477895803;2;14746;1;5.65;5.65
1477895803;1;14746;1;5.65;5.65
1477895805;1;28036;1;17.77;17.77
1477895806;1;86076;1;8.19;8.19
1477895807;1;50966;1;34.31;34.31
1477895807;4;72636;1;3.77;3.77
1477895807;3;57069;1;2;2
1477895807;5;49416;1;5.57;5.57
1477895807;2;57069;1;2;2
1477895813;1;11037;1;16.61;16.61
1477895814;2;49623;1;8.47;8.47
1477895814;3;49623;1;8.47;8.47
1477895814;1;49623;1;8.47;8.47
1477895814;4;55036;1;4.71;4.71
1477895820;1;10605;1;2.65;2.65
1477895821;1;13625;1;1.79;1.79
1477895821;2;40710;1;1.99;1.99
1477895830;1;22039;1;6.63;6.63
1477895831;1;84488;1;6.5;6.5
1477895842;1;40604;1;10.81;10.81
1477895844;5;17486;1;13.27;13.27
1477895844;3;68543;1;13.26;13.26
1477895844;1;1399;1;4.45;4.45
1477895844;2;39249;1;2.25;2.25
1477895844;4;52658;1;31.55;31.55
1477895845;1;10152;1;32.18;32.18
1477895846;1;54397;1;12.4;12.4
1477895846;4;44518;1;15.69;15.69
1477895846;2;54397;1;12.4;12.4
1477895846;3;44518;1;15.69;15.69
1477895849;1;33027;1;4.18;4.18
1477895852;2;48550;1;11.77;11.77
1477895852;1;38471;1;33.3;33.3
1477895854;1;48080;1;5.79;5.79
1477895854;3;20748;1;1.99;1.99
1477895854;4;37609;1;6.59;6.59
1477895854;2;15274;1;11.99;11.99
1477895854;5;8062;1;18.94;18.94
1477895858;4;69858;1;28.41;28.41
1477895858;3;25587;1;21.02;21.02
1477895858;1;25973;2;29.99;59.98
1477895858;5;69858;1;28.41;28.41
1477895858;2;19853;1;20.67;20.67
1477895858;6;5455;1;13.44;13.44
1477895861;1;39813;1;40.95;40.95
1477895868;1;52489;1;20.01;20.01
1477895872;4;21517;1;25.87;25.87
1477895872;5;72227;2;3.5;7
1477895872;1;41691;1;12.9;12.9
1477895872;2;1368;1;19.2;19.2
1477895872;3;12574;1;11.19;11.19
1477895873;2;60942;1;5.79;5.79
1477895873;1;60935;1;5.79;5.79
1477895875;1;13603;1;2.25;2.25
1477895875;2;39249;1;2.65;2.65
1477895876;3;11720;10;1.59;15.9
1477895876;2;5703;1;11.24;11.24
1477895876;1;52746;1;161.7;161.7
1477895877;2;53089;1;1.59;1.59
1477895877;4;17178;1;6.29;6.29
1477895877;1;53089;1;1.59;1.59
1477895877;3;71186;1;1.59;1.59
1477895880;1;54138;1;6.59;6.59
1477895884;3;72996;1;8.41;8.41
1477895884;1;50567;1;6.37;6.37
1477895884;2;13556;1;4.81;4.81
1477895888;1;57069;1;1.98;1.98
1477895889;1;65848;4;13.08;52.32
1477895891;1;41807;1;40.99;40.99
1477895891;2;56272;1;10.38;10.38
1477895893;1;14781;1;16.59;16.59
1477895894;1;87264;1;13.82;13.82
1477895894;5;61;1;53.9;53.9
1477895894;2;74340;1;14.39;14.39
1477895894;4;39132;1;5.41;5.41
1477895894;3;39132;1;5.41;5.41
1477895896;2;937;1;17.96;17.96
1477895896;8;21086;1;13.31;13.31
1477895896;3;1513;1;8.89;8.89
1477895896;1;937;1;17.96;17.96
1477895896;4;1513;1;8.89;8.89
1477895896;7;29829;1;9.75;9.75
1477895896;6;52718;1;79.78;79.78
1477895896;5;72231;1;18.09;18.09
1477895896;9;26509;1;33.9;33.9
1477895903;1;81741;1;9.6;9.6
1477895906;1;23742;1;5.49;5.49
1477895906;2;93229;1;5.55;5.55
1477895907;5;41024;1;2.07;2.07
1477895907;1;12256;1;15.23;15.23
1477895907;2;53871;1;1.89;1.89
1477895907;3;50285;1;2.07;2.07
1477895907;4;50285;1;2.07;2.07
1477895914;2;18623;1;23;23
1477895914;3;38584;20;1.08;21.6
1477895914;1;21048;1;23;23
1477895923;2;66268;1;50.25;50.25
1477895923;1;36534;1;35.69;35.69
1477895933;1;63234;1;17.39;17.39
1477895934;1;72170;1;4.49;4.49
1477895934;2;72170;1;4.49;4.49
1477895937;1;67308;1;4.2;4.2
1477895945;1;41954;1;1.99;1.99
1477895946;8;38595;1;2.13;2.13
1477895946;2;22335;1;7.59;7.59
1477895946;1;33027;1;4.18;4.18
1477895946;4;56456;1;2;2
1477895946;6;57069;1;2;2
1477895946;7;43381;1;1.99;1.99
1477895946;11;14768;1;13.49;13.49
1477895946;9;37638;2;2.29;4.58
1477895946;5;56456;1;2;2
1477895946;3;40007;1;1.99;1.99
1477895946;10;35463;1;3.2;3.2
1477895947;3;36497;1;5.1;5.1
1477895947;1;24539;1;15.71;15.71
1477895947;2;36497;1;5.1;5.1
1477895958;1;41644;1;4.71;4.71
1477895966;1;4135;1;10.91;10.91
1477895968;2;92884;1;14.24;14.24
1477895968;1;78681;1;29.91;29.91
1477895979;8;33656;1;5.57;5.57
1477895979;4;21466;1;1.35;1.35
1477895979;3;59949;1;47.77;47.77
1477895979;1;43381;2;1.99;3.98
1477895979;5;58517;1;8.26;8.26
1477895979;6;33656;1;5.57;5.57
1477895979;2;72636;1;3.72;3.72
1477895979;7;33656;1;5.57;5.57
1477895979;9;76423;1;14.89;14.89
1477895991;1;14282;1;101.05;101.05
1477895991;2;12452;1;50.9;50.9
1477895991;3;44126;1;3.83;3.83
1477896000;1;62153;1;30.99;30.99
1477896004;2;58998;1;2.57;2.57
1477896004;1;26878;1;6.93;6.93
1477896005;1;68580;1;15.99;15.99
1477896005;2;49676;1;69.71;69.71
1477896006;1;55470;1;17.29;17.29
1477896008;1;45529;1;27.26;27.26
1477896008;2;43633;1;3.56;3.56
1477896011;2;1341;1;9.99;9.99
1477896011;1;35458;1;50.43;50.43
1477896014;1;34795;1;4.8;4.8
1477896017;4;48798;1;9.9;9.9
1477896017;5;21517;1;16.3;16.3
1477896017;2;19646;1;4.79;4.79
1477896017;3;19646;1;4.79;4.79
1477896017;1;19646;1;4.79;4.79
1477896019;1;13333;1;19.74;19.74
1477896022;1;73334;1;21.89;21.89
1477896022;2;33027;1;4.18;4.18
1477896027;2;58253;1;19.59;19.59
1477896027;1;96600;1;17.99;17.99
1477896037;1;19209;1;9.57;9.57
1477896037;2;29689;1;2.39;2.39
1477896038;2;86076;1;9.33;9.33
1477896038;1;75699;1;10.92;10.92
1477896039;1;64969;1;6.99;6.99
1477896039;2;8888;1;10.26;10.26
1477896039;4;73935;1;11.29;11.29
1477896039;3;36525;1;4.53;4.53
1477896040;1;29108;1;39.49;39.49
1477896041;4;34672;1;28.99;28.99
1477896041;3;16023;1;11.9;11.9
1477896041;1;33616;1;22.9;22.9
1477896041;5;19819;1;8.99;8.99
1477896041;6;95653;1;18;18
1477896041;2;33616;1;22.9;22.9
1477896043;1;33933;1;24.9;24.9
1477896045;1;73905;1;26.9;26.9
1477896045;2;18223;1;3.92;3.92
1477896047;1;53295;1;149.9;149.9
1477896048;4;39939;1;15.89;15.89
1477896048;1;20468;1;3.39;3.39
1477896048;3;20880;1;39.87;39.87
1477896048;2;98620;2;1.99;3.98
1477896051;1;25356;1;51.9;51.9
1477896051;2;13717;1;184.9;184.9
1477896052;1;34140;1;5.89;5.89
1477896052;2;34140;1;5.89;5.89
1477896053;1;70540;1;1.32;1.32
1477896053;2;46818;1;2.84;2.84
1477896054;2;45121;1;13.95;13.95
1477896054;1;22652;1;39.9;39.9
1477896055;1;31583;1;21.76;21.76
1477896056;1;35632;1;61.76;61.76
1477896058;1;39575;1;33.2;33.2
1477896059;1;81381;1;54.6;54.6
1477896059;3;43610;1;38.91;38.91
1477896059;2;53036;1;61.84;61.84
1477896060;3;62353;1;3.49;3.49
1477896060;5;65029;1;37.9;37.9
1477896060;4;34606;1;3.8;3.8
1477896060;1;59563;1;25.48;25.48
1477896060;2;61467;1;3.16;3.16
1477896062;12;35323;1;16.99;16.99
1477896062;4;74143;1;10.59;10.59
1477896062;2;52482;1;13.99;13.99
1477896062;3;82298;1;65.59;65.59
1477896062;10;61;1;56.9;56.9
1477896062;11;35321;1;17.29;17.29
1477896062;1;52485;1;11.99;11.99
1477896062;8;63530;1;36.49;36.49
1477896062;7;35893;1;20.98;20.98
1477896062;6;19471;1;6.29;6.29
1477896062;9;61;1;56.9;56.9
1477896062;5;17178;1;6.29;6.29
1477896063;1;8062;1;18.58;18.58
1477896063;2;39262;1;2.59;2.59
1477896064;4;18316;2;6.15;12.3
1477896064;2;31376;1;11.19;11.19
1477896064;3;6058;1;10.3;10.3
1477896064;1;31376;1;11.19;11.19
1477896065;1;61;1;56.9;56.9
1477896067;1;63530;1;36.49;36.49
1477896067;2;42354;1;12.99;12.99
1477896067;3;66432;1;4.91;4.91
1477896067;4;920;1;4.49;4.49
1477896069;2;42452;1;5.99;5.99
1477896069;1;41495;1;56.7;56.7
1477896069;3;47623;1;18.99;18.99
1477896070;2;56432;1;24.99;24.99
1477896070;1;12802;1;10.2;10.2
1477896071;5;42601;1;11.99;11.99
1477896071;2;63995;1;28.24;28.24
1477896071;6;35247;1;11.21;11.21
1477896071;4;31583;1;24.18;24.18
1477896071;1;42148;1;2.99;2.99
1477896071;3;52323;1;184.9;184.9
1477896072;5;28465;1;2.65;2.65
1477896072;1;94720;1;23.99;23.99
1477896072;2;36574;1;14.49;14.49
1477896072;3;69278;1;19.9;19.9
1477896072;4;11140;1;10.99;10.99
1477896073;2;39249;1;2.65;2.65
1477896073;3;65883;1;1.85;1.85
1477896073;4;42136;1;29.9;29.9
1477896073;1;31652;1;21.95;21.95
1477896073;6;27955;3;1.99;5.97
1477896073;5;20495;1;5.23;5.23
1477896074;1;41954;1;1.99;1.99
1477896074;2;41952;1;1.8;1.8
1477896074;4;29876;1;104.9;104.9
1477896074;5;215;1;115.9;115.9
1477896074;6;14280;1;2.39;2.39
1477896074;3;34682;1;22.9;22.9
1477896076;1;53275;1;63.99;63.99
1477896083;1;67125;1;68.52;68.52
1477896085;2;39501;1;7.15;7.15
1477896085;1;39501;1;7.15;7.15
1477896088;2;89624;1;8.07;8.07
1477896088;3;1263;1;5.9;5.9
1477896088;1;66432;1;4.74;4.74
1477896088;5;20714;1;68.47;68.47
1477896088;4;51906;1;0.01;0.01
1477896089;2;59393;1;4.99;4.99
1477896089;1;961;1;3;3
1477896090;3;796;1;13.99;13.99
1477896090;1;18234;1;6.11;6.11
1477896090;2;35831;1;7.99;7.99
1477896091;1;39249;1;2.65;2.65
1477896092;1;62778;1;3.4;3.4
1477896097;1;98620;1;1.99;1.99
1477896115;3;13603;1;2.25;2.25
1477896115;2;23638;1;55.85;55.85
1477896115;1;45086;1;9.95;9.95
1477896116;1;92703;1;2.05;2.05
1477896116;2;1282;1;2.99;2.99
1477896117;1;38751;1;23.56;23.56
1477896118;1;9016;1;13.29;13.29
1477896118;2;61405;1;34.47;34.47
1477896121;2;98802;1;38.23;38.23
1477896121;3;35908;1;4.34;4.34
1477896121;1;1341;1;9.99;9.99
1477896122;2;68090;1;25.9;25.9
1477896122;1;68210;1;7.14;7.14
1477896125;3;63526;1;14.2;14.2
1477896125;1;31265;1;19.99;19.99
1477896125;2;31258;1;29.9;29.9
1477896125;4;49574;1;4.29;4.29
1477896131;1;42189;1;16.99;16.99
1477896131;2;42979;1;3.19;3.19
1477896132;1;21517;1;15.34;15.34
1477896132;2;57069;1;1.98;1.98
1477896132;3;21517;1;15.34;15.34
1477896132;4;57069;1;1.98;1.98
1477896133;2;21098;1;11.63;11.63
1477896133;6;60524;1;7.9;7.9
1477896133;4;60524;1;7.9;7.9
1477896133;1;27442;1;17.97;17.97
1477896133;3;21098;1;11.63;11.63
1477896133;5;60524;1;7.9;7.9
1477896136;1;14913;1;36.79;36.79
1477896137;1;21981;1;6.09;6.09
1477896138;1;23686;1;31.99;31.99
1477896140;1;91388;1;3;3
1477896141;1;17923;1;6.29;6.29
1477896142;2;72636;1;3.82;3.82
1477896142;1;14280;1;2.39;2.39
1477896143;1;14001;1;7.14;7.14
1477896144;4;13420;1;1.2;1.2
1477896144;5;13420;1;1.2;1.2
1477896144;3;13420;1;1.2;1.2
1477896144;2;67426;1;10.9;10.9
1477896144;1;61136;1;17.49;17.49
1477896145;1;53247;1;2.65;2.65
1477896146;6;31583;1;20.55;20.55
1477896146;1;98048;1;21.24;21.24
1477896146;5;31583;1;20.55;20.55
1477896146;2;98048;1;21.24;21.24
1477896146;3;98048;1;21.24;21.24
1477896146;7;31583;1;20.55;20.55
1477896146;4;98048;1;21.24;21.24
1477896148;1;14067;1;0.98;0.98
1477896149;2;39623;1;32.74;32.74
1477896149;1;68135;1;13.89;13.89
1477896150;1;44270;1;5.99;5.99
1477896150;3;35670;1;1.59;1.59
1477896150;2;24299;1;9.25;9.25
1477896151;9;24490;1;10.05;10.05
1477896151;1;14259;1;8.1;8.1
1477896151;8;37537;1;12.89;12.89
1477896151;6;89307;1;62.64;62.64
1477896151;5;11681;1;37.57;37.57
1477896151;7;98504;1;16.59;16.59
1477896151;4;37790;1;68.47;68.47
1477896151;2;31067;1;8.1;8.1
1477896151;3;49638;1;10.59;10.59
1477896153;4;49368;1;27.57;27.57
1477896153;1;68480;1;112.41;112.41
1477896153;5;42147;1;16.9;16.9
1477896153;3;85292;1;25.46;25.46
1477896153;6;17770;1;18.05;18.05
1477896153;2;55096;1;60.3;60.3
1477896154;15;40852;1;2.08;2.08
1477896154;7;98504;1;16.59;16.59
1477896154;12;9519;3;2.8;8.4
1477896154;1;29910;1;17.77;17.77
1477896154;13;72536;1;3.87;3.87
1477896154;2;747;1;13.99;13.99
1477896154;11;43617;1;7.29;7.29
1477896154;6;87066;1;19.77;19.77
1477896154;4;41909;1;36.29;36.29
1477896154;8;44426;1;2.47;2.47
1477896154;18;38245;1;15.99;15.99
1477896154;5;35438;1;32.71;32.71
1477896154;14;40852;1;2.08;2.08
1477896154;9;44426;1;2.47;2.47
1477896154;17;58451;1;10.02;10.02
1477896154;3;41909;1;36.29;36.29
1477896154;10;44426;1;2.47;2.47
1477896154;16;29570;1;16.15;16.15
1477896155;3;91085;1;22.07;22.07
1477896155;1;84244;1;11.33;11.33
1477896155;2;24260;1;19.37;19.37
1477896156;1;14691;1;4.99;4.99
1477896156;2;84567;1;22.78;22.78
1477896156;3;42975;1;5.99;5.99
1477896157;2;43519;1;7.49;7.49
1477896157;1;31583;1;19.34;19.34
1477896158;2;11120;1;10.17;10.17
1477896158;1;11120;1;10.17;10.17
1477896158;3;11120;1;10.17;10.17
1477896159;1;35298;1;7.99;7.99
1477896160;1;8038;1;5.2;5.2
1477896161;1;34877;1;10.59;10.59
1477896161;2;46017;1;16.18;16.18
1477896162;1;98906;1;13.23;13.23
1477896163;2;22814;1;37.04;37.04
1477896163;1;65852;1;30.52;30.52
1477896164;1;35831;1;7.99;7.99
1477896165;2;25301;1;13.67;13.67
1477896165;3;19819;1;8.99;8.99
1477896165;1;12949;1;34.88;34.88
1477896166;2;15214;1;11.29;11.29
1477896166;1;42601;1;11.99;11.99
1477896166;3;15272;1;9.99;9.99
1477896167;1;34928;1;28.03;28.03
1477896167;2;54801;1;173.16;173.16
1477896168;2;44149;1;35.28;35.28
1477896168;1;15961;1;79.19;79.19
1477896169;1;93;1;6.29;6.29
1477896170;2;29526;1;3.78;3.78
1477896170;1;24539;1;12.74;12.74
1477896171;1;46459;1;16.7;16.7
1477896172;1;66646;1;93.46;93.46
1477896172;2;23804;1;16.05;16.05
1477896175;2;59397;1;3.49;3.49
1477896175;1;746;1;3.7;3.7
1477896176;1;80496;1;9.41;9.41
1477896178;1;14280;1;2.87;2.87
1477896178;2;16026;1;14.28;14.28
1477896178;3;73646;1;11.53;11.53
1477896178;4;37053;3;0.66;1.98
1477896181;4;145;1;5.48;5.48
1477896181;1;37053;1;0.66;0.66
1477896181;3;58192;1;2.59;2.59
1477896181;2;33027;1;4.18;4.18
1477896182;1;91235;1;19.8;19.8
1477896186;1;24643;1;32.99;32.99
1477896189;1;26926;1;11.19;11.19
1477896191;1;70143;1;42.89;42.89
1477896196;1;13611;1;57.01;57.01
1477896196;2;44510;1;11.19;11.19
1477896197;1;59434;1;33.9;33.9
1477896200;1;68892;1;18.77;18.77
1477896200;2;19549;1;13.08;13.08
1477896201;2;34515;1;67.9;67.9
1477896201;1;67879;1;76.62;76.62
1477896201;3;289;1;12.49;12.49
1477896204;1;19013;1;13.7;13.7
1477896204;2;38694;1;10.9;10.9
1477896205;1;72976;1;29.79;29.79
1477896206;1;38757;1;31.76;31.76
1477896206;2;38757;1;31.76;31.76
1477896208;2;43528;1;6.79;6.79
1477896208;3;43528;1;6.79;6.79
1477896208;5;45498;2;9.9;19.8
1477896208;4;4169;1;11.72;11.72
1477896208;1;43528;1;6.79;6.79
1477896208;7;70343;1;5.69;5.69
1477896208;8;45529;1;32.03;32.03
1477896208;6;45782;1;2.09;2.09
1477896209;1;75136;1;11.78;11.78
1477896211;5;41203;1;54.33;54.33
1477896211;4;41203;1;54.33;54.33
1477896211;1;95293;1;130.32;130.32
1477896211;3;4466;1;27.23;27.23
1477896211;2;46134;1;34.9;34.9
1477896212;1;52485;1;10.57;10.57
1477896212;6;43577;1;55.08;55.08
1477896212;2;52485;1;10.57;10.57
1477896212;3;89327;3;9.45;28.35
1477896212;4;99696;1;16.62;16.62
1477896212;5;30781;1;29.87;29.87
1477896213;1;42786;1;9.6;9.6
1477896214;2;16905;1;11.19;11.19
1477896214;1;53683;1;11.19;11.19
1477896214;3;38417;1;40.08;40.08
1477896215;2;87727;1;6.99;6.99
1477896215;1;19545;1;4.56;4.56
1477896216;1;35132;1;7.49;7.49
1477896216;2;35132;1;7.49;7.49
1477896217;1;15917;1;45.72;45.72
1477896218;1;56837;1;105.93;105.93
1477896220;2;13696;1;10;10
1477896220;3;66773;1;1.59;1.59
1477896220;4;58249;1;4.27;4.27
1477896220;5;38303;1;3.1;3.1
1477896220;1;96758;1;4.64;4.64
1477896220;6;28783;1;8.06;8.06
