"IDENTIFICADOR_NOTA_FISCAL";"DATA_EMISSAO";"OPERACAO_FISCAL";"TIPO_TRANSACAO";"CODIGO_PEDIDO_MULTICANAL";"CODIGO_FILIAL";"TRANSACAO_CLIENTE";"CODIGO_NOTA_FISCAL_ORIGEM";"FORMA_PAGAMENTO";"VALOR_NOTA_FISCAL";"NUMERO_NOTA_FISCAL";"DATA_ATUALIZACAO";"LOJA_24H";"ESTADO";"ENDERECO";"BAIRRO";"CIDADE";"CEP"
921238591;"19/08/2012";1;;;1056;2;;10;44.35;122982;"04/06/2013";0;SP;AVENIDA GIOVANNI GRONCHI;VL ANDRADE;SÃO PAULO;"05724003"
921238617;"19/08/2012";1;;;1111;2;;5;58.03;243202;"04/06/2013";0;SP;AV DR.JOÃO GUILHERMINO;SÃO JOSÉ DOS CAMPOS;SAO J CAMPOS;"12210130"
921238622;"19/08/2012";1;;;1111;2;;5;5.33;193655;"04/06/2013";0;SP;AV DR.JOÃO GUILHERMINO;SÃO JOSÉ DOS CAMPOS;SAO J CAMPOS;"12210130"
921238623;"19/08/2012";1;;;1148;2;;1;42.9;144245;"04/06/2013";1;SP;RUA VIEIRA DE MORAIS;CPO BELO;SÃO PAULO;"04617000"
921238823;"19/08/2012";1;;;1267;2;;10;135.79;449932;"04/06/2013";1;SP;AVENIDA JUNDIAÍ;ANHANGABAÚ;JUNDIAÍ;"13208051"
921238824;"19/08/2012";1;;;1268;2;;5;36.31;442136;"04/06/2013";1;SP;AVENIDA DUQUE DE CAXIAS;VL ALTINÓPOLIS;BAURU;"17014340"
921241944;"19/08/2012";1;;;1027;2;;1;8.03;350764;"04/06/2013";0;SP;AVENIDA PENHA DE FRANÇA;P FRANÇA;SÃO PAULO;"03606010"
921242866;"19/08/2012";1;;;1027;2;;5;21.65;174323;"04/06/2013";0;SP;AVENIDA PENHA DE FRANÇA;P FRANÇA;SÃO PAULO;"03606010"
921244195;"19/08/2012";1;;;1268;2;;4;36.31;442262;"04/06/2013";1;SP;AVENIDA DUQUE DE CAXIAS;VL ALTINÓPOLIS;BAURU;"17014340"
921245448;"19/08/2012";1;;;1268;2;;10;25.52;442296;"04/06/2013";1;SP;AVENIDA DUQUE DE CAXIAS;VL ALTINÓPOLIS;BAURU;"17014340"
921249693;"20/08/2012";1;;;1341;2;;4;116;553510;"04/06/2013";1;GO;AVENIDA T 63;ST B VISTA;GOIÂNIA;"74823340"
921249916;"20/08/2012";1;;;1349;2;;4;57.91;483943;"04/06/2013";0;GO;AVENIDA QUINTA AVENIDA;ST L VL NOVA;GOIÂNIA;"74645025"
921249917;"20/08/2012";1;;;1354;2;;1;55.89;357780;"04/06/2013";0;GO;AV. 24 DE OUTUBRO;SETOR CAMPINAS;GOIANIA;"74505011"
921250175;"20/08/2012";1;;;1375;2;;4;64.14;360123;"04/06/2013";0;DF;SHIS EQI 5/7 MÓDULO C;ST H I SUL;BRASÍLIA;"71615430"
921250176;"20/08/2012";1;;;1392;2;;5;140.19;312476;"04/06/2013";0;DF;CLN 315 BLOCO C;A NORTE;BRASÍLIA;"70774530"
921250179;"20/08/2012";1;;;1398;2;;4;144.24;169964;"04/06/2013";0;DF;CLN 102 BLOCO B;A NORTE;BRASÍLIA;"70722520"
921250405;"20/08/2012";1;;;1401;2;;1;94;117469;"04/06/2013";0;DF;C 12;TAGUATINGA CENTRO (TAGUATINGA);BRASILIA;"72010120"
921250406;"20/08/2012";1;;;1408;2;;4;136.7;77430;"04/06/2013";0;DF;CLS 102 BLOCO A;A SUL;BRASÍLIA;"70330515"
921250407;"20/08/2012";1;;;1408;2;;4;46.9;77434;"04/06/2013";0;DF;CLS 102 BLOCO A;A SUL;BRASÍLIA;"70330515"
921250408;"20/08/2012";1;;;1418;2;;4;143.27;143291;"04/06/2013";0;DF;CLS 116 BLOCO B;A SUL;BRASÍLIA;"70386520"
921250574;"20/08/2012";1;;;1426;2;;1;93.8;112647;"04/06/2013";0;GO;AVENIDA ANHANGUERA;ST CENTRAL;GOIÂNIA;"74043010"
921252836;"21/08/2012";1;;;1348;2;;4;81.7;172192;"04/06/2013";1;GO;RUA 10;ST SUL;GOIÂNIA;"74080420"
921253061;"21/08/2012";1;;;1369;2;;4;46.9;30001;"04/06/2013";0;DF;CLSW 103 BLOCO C;ST SUDOESTE;BRASÍLIA;"70670523"
921253062;"21/08/2012";1;;;1375;2;;4;78.21;360252;"04/06/2013";0;DF;SHIS EQI 5/7 MÓDULO C;ST H I SUL;BRASÍLIA;"71615430"
921253063;"21/08/2012";1;;;1376;2;;4;191.27;287487;"04/06/2013";0;DF;CLS 314 BLOCO D;A SUL;BRASÍLIA;"70383540"
921253070;"21/08/2012";1;;;1378;2;;4;46.9;70441;"04/06/2013";0;DF;CLN 104 BLOCO D;A NORTE;BRASÍLIA;"70733540"
921253279;"21/08/2012";1;;;1378;2;;4;139.09;37192;"04/06/2013";0;DF;CLN 104 BLOCO D;A NORTE;BRASÍLIA;"70733540"
921253280;"21/08/2012";1;;;1380;2;;4;103.94;357702;"04/06/2013";0;DF;CLS 111 BLOCO C;A SUL;BRASÍLIA;"70374530"
921253281;"21/08/2012";1;;;1392;2;;5;46.9;312630;"04/06/2013";0;DF;CLN 315 BLOCO C;A NORTE;BRASÍLIA;"70774530"
921253494;"21/08/2012";1;;;1398;2;;4;93.8;185181;"04/06/2013";0;DF;CLN 102 BLOCO B;A NORTE;BRASÍLIA;"70722520"
921253697;"22/08/2012";1;;;1357;2;;5;46.9;377239;"04/06/2013";0;GO;AVENIDA QUARTA RADIAL;ST P LUDOVICO;GOIÂNIA;"74830130"
921253896;"23/08/2012";1;;;1369;2;;4;46.9;30427;"04/06/2013";0;DF;CLSW 103 BLOCO C;ST SUDOESTE;BRASÍLIA;"70670523"
921253898;"23/08/2012";1;;;1370;2;;10;182.74;419385;"04/06/2013";0;DF;CLS 102 BLOCO C;A SUL;BRASÍLIA;"70330535"
921253900;"22/08/2012";1;;;1395;2;;4;68.83;274796;"04/06/2013";0;DF;ST DE DIVERSOES NORTE;ASA NORTE;BRASILIA;"70077000"
921253903;"23/08/2012";1;;;1370;2;;4;142.74;419387;"04/06/2013";0;DF;CLS 102 BLOCO C;A SUL;BRASÍLIA;"70330535"
921254080;"23/08/2012";1;;;1373;2;;4;67.59;196961;"04/06/2013";0;DF;SHC NORTE CL QD 104 BL B;ASA NORTE;BRASILIA;"70733520"
921254082;"23/08/2012";1;;;1380;2;;4;52.16;358599;"04/06/2013";0;DF;CLS 111 BLOCO C;A SUL;BRASÍLIA;"70374530"
921254500;"24/08/2012";1;;;1009;2;;6;139.4;584904;"04/06/2013";1;SP;AVENIDA ANGÉLICA;HIGIENÓPOLIS;SÃO PAULO;"01227100"
921254501;"23/08/2012";1;;;1392;2;;5;62.41;246937;"04/06/2013";0;DF;CLN 315 BLOCO C;A NORTE;BRASÍLIA;"70774530"
921254502;"23/08/2012";1;;;1398;2;;4;46.9;170941;"04/06/2013";0;DF;CLN 102 BLOCO B;A NORTE;BRASÍLIA;"70722520"
921254503;"23/08/2012";1;;;1418;2;;1;46.9;144186;"04/06/2013";0;DF;CLS 116 BLOCO B;A SUL;BRASÍLIA;"70386520"
921254703;"24/08/2012";1;;;1346;2;;1;46.9;297824;"04/06/2013";0;GO;RUA 85;SETOR SUL;GOIANIA;"74080010"
921254934;"24/08/2012";1;;;1372;2;;5;46.9;552848;"04/06/2013";0;DF;QS 1 RUA 210;AREAL (A CLARAS);BRASÍLIA;"71950770"
921254936;"24/08/2012";1;;;1380;2;;4;63.3;358885;"04/06/2013";0;DF;CLS 111 BLOCO C;A SUL;BRASÍLIA;"70374530"
921254937;"24/08/2012";1;;;1392;2;;5;63.18;314237;"04/06/2013";0;DF;CLN 315 BLOCO C;A NORTE;BRASÍLIA;"70774530"
921255175;"25/08/2012";1;;;1078;2;;5;184.3;651616;"04/06/2013";1;SP;AVENIDA DOUTOR GUILHERME DUMONT VILLARES;JD LONDRINA;SÃO PAULO;"05640001"
921255176;"24/08/2012";1;;;1394;2;;4;52.37;46531;"04/06/2013";0;GO;AV T-9, QD 537;JARDIM AMERICA;GOIANIA;"74255220"
921255395;"25/08/2012";1;;;1214;2;;4;217.74;67303;"04/06/2013";0;MG;AVENIDA SANTA BEATRIZ DA SILVA;S BENEDITO;UBERABA;"38020433"
921255586;"25/08/2012";1;;;1246;2;;1;296.2;325459;"04/06/2013";0;SP;AVENIDA DOS AUTONOMISTAS;VL YARA;OSASCO;"06020010"
921255765;"25/08/2012";1;;;1367;2;;4;46.9;62241;"04/06/2013";1;DF;CLN 308 BLOCO E;A NORTE;BRASÍLIA;"70747550"
921255770;"25/08/2012";1;;;1372;2;;4;68.79;512829;"04/06/2013";0;DF;QS 1 RUA 210;AREAL (A CLARAS);BRASÍLIA;"71950770"
921255995;"25/08/2012";1;;;1383;2;;4;56.29;216215;"04/06/2013";0;DF;CA 4;ST H I NORTE;BRASÍLIA;"71503504"
921255996;"25/08/2012";1;;;1416;2;;4;49.37;93756;"04/06/2013";0;DF;QUADRA 1 CONJUNTO G;ST SUL (GAMA);BRASÍLIA;"72410107"
921291498;"21/08/2012";1;;;1100;2;;10;57.71;209679;"04/06/2013";0;SP;RUA DOUTOR DEODATO WERTHEIMER;CENTRO;MOGI DAS CRUZES;"08710430"
921293770;"26/08/2012";1;;;1230;2;;1;216.21;323566;"04/06/2013";0;ES;RUA ALEIXO NETTO;PR CANTO;VITÓRIA;"29055145"
921293925;"26/08/2012";1;;;1341;2;;1;54.29;159390;"04/06/2013";1;GO;AVENIDA T 63;ST B VISTA;GOIÂNIA;"74823340"
921293926;"26/08/2012";1;;;1369;2;;4;130.09;312469;"04/06/2013";0;DF;CLSW 103 BLOCO C;ST SUDOESTE;BRASÍLIA;"70670523"
921293929;"26/08/2012";1;;;1391;2;;4;233.6;132090;"04/06/2013";0;DF;CLSW 302 BLOCO B;ST SUDOESTE;BRASÍLIA;"70673612"
921294183;"27/08/2012";1;;;1093;2;;1;10.78;523911;"04/06/2013";0;SP;R. AMANDO DE BARROS;CENTRO;BOTUCATU;"18600050"
921294184;"26/08/2012";1;;;1413;2;;1;46.9;174336;"04/06/2013";0;DF;QUADRA CENTRAL BLOCO 12;SOBRADINHO;BRASÍLIA;"73010522"
921295431;"27/08/2012";1;;;1246;2;;4;139.4;319873;"04/06/2013";0;SP;AVENIDA DOS AUTONOMISTAS;VL YARA;OSASCO;"06020010"
921296608;"27/08/2012";1;;;1256;2;;4;560.45;119485;"04/06/2013";1;SP;AVENIDA DOS TAJURÁS;C JARDIM;SÃO PAULO;"05670000"
921296833;"27/08/2012";1;;;1350;2;;4;462.87;8991;"04/06/2013";1;GO;RUA C 250;ST N SUIÇA;GOIÂNIA;"74280150"
921296836;"27/08/2012";1;;;1371;2;;1;50.62;592855;"04/06/2013";0;DF;SCS QUADRA 7 BLOCO A;A SUL;BRASÍLIA;"70307902"
921297031;"27/08/2012";1;;;1380;2;;4;191.51;359692;"04/06/2013";0;DF;CLS 111 BLOCO C;A SUL;BRASÍLIA;"70374530"
921297032;"27/08/2012";1;;;1386;2;;1;74.78;260905;"04/06/2013";0;DF;SHLS QD.716 - CJ.B - BL.05 - LJ.15/16;ASA SUL;BRASÍLIA;"70390700"
921297033;"27/08/2012";1;;;1394;2;;4;297.55;62483;"04/06/2013";0;GO;AV T-9, QD 537;JARDIM AMERICA;GOIANIA;"74255220"
921297261;"28/08/2012";1;;;1044;2;;5;199.67;617974;"04/06/2013";0;SP;AV.REBOUCAS;PINHEIROS;SÃO PAULO;"05402600"
921297265;"27/08/2012";1;;;1400;2;;1;46.9;171677;"04/06/2013";0;GO;AVENIDA PRIMEIRA RADIAL;ST P LUDOVICO;GOIÂNIA;"74820300"
921297267;"27/08/2012";1;;;1436;2;;4;274.55;22799;"04/06/2013";0;RJ;RUA ARAGUAIA;FREGUESIA(JACAREPAGUA);RIO DE JANEIRO;"22745271"
921297561;"28/08/2012";1;;;1164;2;;5;156.39;621600;"04/06/2013";0;SP;AV. REBOUÇAS;PINHEIROS;SÃO PAULO;"05402600"
921298045;"28/08/2012";1;;;1357;2;;4;87.88;443601;"04/06/2013";0;GO;AVENIDA QUARTA RADIAL;ST P LUDOVICO;GOIÂNIA;"74830130"
921298049;"28/08/2012";1;;;1370;2;;4;46.9;328841;"04/06/2013";0;DF;CLS 102 BLOCO C;A SUL;BRASÍLIA;"70330535"
921298279;"29/08/2012";1;;;1130;2;;4;139.4;220425;"04/06/2013";1;SP;RUA JOÃO CACHOEIRA;VL N CONCEIÇÃO;SÃO PAULO;"04535003"
921298280;"28/08/2012";1;;;1408;2;;4;169.9;78628;"04/06/2013";0;DF;CLS 102 BLOCO A;A SUL;BRASÍLIA;"70330515"
921298456;"30/08/2012";1;;;1407;2;;4;337.58;176125;"04/06/2013";0;DF;CLN 307 BLOCO C;A NORTE;BRASÍLIA;"70746530"
921298457;"30/08/2012";1;;;1407;2;;4;93.8;176489;"04/06/2013";0;DF;CLN 307 BLOCO C;A NORTE;BRASÍLIA;"70746530"
921298458;"29/08/2012";1;;;1416;2;;5;46.9;94347;"04/06/2013";0;DF;QUADRA 1 CONJUNTO G;ST SUL (GAMA);BRASÍLIA;"72410107"
921298678;"31/08/2012";1;;;1135;2;;1;53.86;283417;"04/06/2013";0;SP;RUA SENADOR FEIJÓ;CENTRO;COTIA;"06700075"
921298679;"31/08/2012";1;;;1266;2;;12;93.54;25882;"04/06/2013";0;SP;PRAÇA FRANCISCO BARRETO;CENTRO;BARRETOS;"14780059"
921298926;"31/08/2012";1;;;1357;2;;1;46.9;444833;"04/06/2013";0;GO;AVENIDA QUARTA RADIAL;ST P LUDOVICO;GOIÂNIA;"74830130"
921298927;"31/08/2012";1;;;1362;2;;4;156.36;162303;"04/06/2013";1;DF;SHIS QI 11 BLOCO O1;ST H I SUL;BRASÍLIA;"71625640"
921299168;"31/08/2012";1;;;1416;2;;4;46.9;122873;"04/06/2013";0;DF;QUADRA 1 CONJUNTO G;ST SUL (GAMA);BRASÍLIA;"72410107"
921299169;"31/08/2012";1;;;1420;2;;5;46.9;47880;"04/06/2013";0;DF;ST HC SUL COM LOCAL,S/N;ASA SUL;BRASILIA;"70330515"
921301775;"27/08/2012";1;;;1107;2;;5;106.47;598905;"04/06/2013";0;SP;RUA MARECHAL DEODORO;CENTRO;SÃO BERNARDO DO CAMPO;"09710011"
921315073;"31/08/2012";1;;;1456;2;;1;4.8;9030;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315074;"31/08/2012";1;;;1456;2;;5;6.41;9025;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315075;"31/08/2012";1;;;1456;2;;1;3.3;9031;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315079;"31/08/2012";1;;;1456;2;;1;13.19;9029;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315080;"31/08/2012";1;;;1456;2;;4;20.19;9027;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315086;"31/08/2012";1;;;1456;2;;1;19.74;9033;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315087;"31/08/2012";1;;;1456;2;;1;23.15;9032;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315088;"31/08/2012";1;;;1456;2;;5;16.58;9035;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315089;"31/08/2012";1;;;1456;2;;5;17.23;9037;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315090;"31/08/2012";1;;;1456;2;;1;8.6;9042;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315091;"31/08/2012";1;;;1456;2;;1;18.64;9043;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315092;"31/08/2012";1;;;1456;2;;1;7.16;9044;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315093;"31/08/2012";1;;;1456;2;;5;35.18;9045;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315094;"31/08/2012";1;;;1456;2;;1;8.72;9047;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315095;"31/08/2012";1;;;1456;2;;5;15.24;9049;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315098;"31/08/2012";1;;;1456;2;;1;17.84;9051;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315099;"31/08/2012";1;;;1456;2;;1;59.33;9054;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315100;"31/08/2012";1;;;1456;2;;1;9.46;9048;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315101;"31/08/2012";1;;;1456;2;;4;11.53;9055;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315117;"31/08/2012";1;;;1456;2;;1;5.67;9057;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315119;"31/08/2012";1;;;1456;2;;1;6.49;9064;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315122;"31/08/2012";1;;;1456;2;;5;72.72;9062;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315123;"31/08/2012";1;;;1456;2;;4;17.99;9058;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315124;"31/08/2012";1;;;1456;2;;4;28.72;9065;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315127;"31/08/2012";1;;;1456;2;;1;56.06;9067;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315128;"31/08/2012";1;;;1456;2;;5;73;9068;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315129;"31/08/2012";1;;;1456;2;;4;60.26;9071;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315130;"31/08/2012";1;;;1456;2;;1;4;9073;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315131;"31/08/2012";1;;;1456;2;;4;63.1;9076;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315132;"31/08/2012";1;;;1456;2;;1;102.02;9082;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315133;"31/08/2012";1;;;1456;2;;1;11.83;9084;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315134;"31/08/2012";1;;;1456;2;;1;15.07;9078;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315135;"31/08/2012";1;;;1456;2;;1;37.57;9086;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315136;"31/08/2012";1;;;1456;2;;1;1.89;9087;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315137;"31/08/2012";1;;;1456;2;;5;37.91;9088;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315139;"31/08/2012";1;;;1456;2;;1;7.75;9095;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315141;"31/08/2012";1;;;1456;2;;4;59.9;9096;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315142;"31/08/2012";1;;;1456;2;;1;7.22;9098;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315143;"31/08/2012";1;;;1456;2;;1;25.09;9094;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315144;"31/08/2012";1;;;1456;2;;5;10.63;9101;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315145;"31/08/2012";1;;;1456;2;;1;9.93;9100;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315147;"31/08/2012";1;;;1456;2;;4;30.53;9103;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315148;"31/08/2012";1;;;1456;2;;1;11.71;9107;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315149;"31/08/2012";1;;;1456;2;;1;6.26;9106;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315151;"31/08/2012";1;;;1456;2;;1;44.99;9108;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315152;"31/08/2012";1;;;1456;2;;1;2.74;9109;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315153;"31/08/2012";1;;;1456;2;;1;30.82;9105;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315154;"31/08/2012";1;;;1456;2;;4;66.65;9110;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315155;"31/08/2012";1;;;1456;2;;1;36.56;9116;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315156;"31/08/2012";1;;;1456;2;;4;25.14;9124;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315157;"31/08/2012";1;;;1456;2;;5;70.17;9117;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315161;"31/08/2012";1;;;1456;2;;1;22.33;9126;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315162;"31/08/2012";1;;;1456;2;;1;7.33;9131;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315165;"31/08/2012";1;;;1456;2;;1;31.05;9132;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315166;"31/08/2012";1;;;1456;2;;1;44.1;9130;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315167;"31/08/2012";1;;;1456;2;;1;59.08;9133;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315170;"31/08/2012";1;;;1456;2;;1;6.49;9137;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315173;"31/08/2012";1;;;1456;2;;1;4.11;9140;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315175;"31/08/2012";1;;;1456;2;;1;3.04;9142;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315176;"31/08/2012";1;;;1456;2;;1;86.46;9141;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315177;"31/08/2012";1;;;1456;2;;1;15.97;9143;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315178;"31/08/2012";1;;;1456;2;;1;13.85;9147;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315179;"31/08/2012";1;;;1456;2;;1;10.59;9148;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315180;"31/08/2012";1;;;1456;2;;1;29.98;9144;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315181;"31/08/2012";1;;;1456;2;;1;19.77;9151;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315182;"31/08/2012";1;;;1456;2;;1;31.44;9153;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315438;"31/08/2012";1;;;1456;2;;5;65.92;9154;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315439;"31/08/2012";1;;;1456;2;;4;15.9;9156;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315440;"31/08/2012";1;;;1456;2;;1;20.84;9158;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315441;"31/08/2012";1;;;1456;2;;5;3.69;9159;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315442;"31/08/2012";1;;;1456;2;;1;11.8;9161;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315443;"31/08/2012";1;;;1456;2;;5;44.95;9162;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
